OID_,GEOID,ALAND,AWATER,NAME,State,County,B01001_001E,B25002_001E,B25002_002E,B25002_003E,HOUSING_DENSITY,ADAPTIVE,DEVELOPMENT
1862,36081070300,241047.000000000000000,0.000000000000000,Census Tract 703,New York,Queens County,2045,985,882,103,4.086340008380108,15.1718750,87.6171036
1863,36081070700,222061.000000000000000,0.000000000000000,Census Tract 707,New York,Queens County,2755,1061,1029,32,4.777966414633816,14.3573914,109.2903214
1864,36081070900,219537.000000000000000,0.000000000000000,Census Tract 709,New York,Queens County,3161,1157,1124,33,5.270182247183846,15.0890274,133.3195038
1865,36081071100,375475.000000000000000,0.000000000000000,Census Tract 711,New York,Queens County,6133,3076,2861,215,8.192289766296025,15.4424696,133.0383759
1866,36081071304,154871.000000000000000,0.000000000000000,Census Tract 713.04,New York,Queens County,6275,3308,3105,203,21.359712276668969,16.3565884,61.1379318
1867,36081071305,135001.000000000000000,0.000000000000000,Census Tract 713.05,New York,Queens County,5108,2533,2440,93,18.762823979081638,13.7492065,71.5231781
1868,36081071306,181335.000000000000000,0.000000000000000,Census Tract 713.06,New York,Queens County,7482,3254,3148,106,17.944688008382276,16.5130024,84.8894501
1869,36081071701,190067.000000000000000,0.000000000000000,Census Tract 717.01,New York,Queens County,5438,2634,2397,237,13.858271030741792,17.2439137,118.7405624
1870,36081071702,226980.000000000000000,0.000000000000000,Census Tract 717.02,New York,Queens County,4287,2136,1980,156,9.410520750726937,16.9634247,98.2500000
1871,36081071900,165953.000000000000000,0.000000000000000,Census Tract 719,New York,Queens County,2911,1084,1030,54,6.531969895090779,16.3009300,148.8750000
1872,36081072100,170327.000000000000000,0.000000000000000,Census Tract 721,New York,Queens County,4781,2398,2143,255,14.078801364434293,16.6934681,95.2210541
1873,36081072900,193731.000000000000000,0.000000000000000,Census Tract 729,New York,Queens County,1471,514,485,29,2.653163406992169,15.3724012,62.6744194
1874,36081092900,956919.000000000000000,2446820.000000000000000,Census Tract 929,New York,Queens County,7750,2379,2230,149,2.486103839509927,10.7977247,27.9534225
1875,36005001901,205007.000000000000000,0.000000000000000,Census Tract 19.01,New York,Bronx County,2168,931,885,46,4.541308345568688,9.2683945,149.5903015
1876,36005001902,469741.000000000000000,0.000000000000000,Census Tract 19.02,New York,Bronx County,1399,396,376,20,0.843017748078196,8.4123821,21.1087780
1877,36005001903,908739.000000000000000,0.000000000000000,Census Tract 19.03,New York,Bronx County,0,0,0,0,0.000000000000000,9.0691729,21.1087780
1878,36005001904,82079.000000000000000,1138170.000000000000000,Census Tract 19.04,New York,Bronx County,0,0,0,0,0.000000000000000,14.2238979,8.9876547
1879,36005002001,199398.000000000000000,0.000000000000000,Census Tract 20.01,New York,Bronx County,4694,1763,1759,4,8.841613255900260,14.9180956,66.3513489
1880,36005002002,204892.000000000000000,0.000000000000000,Census Tract 20.02,New York,Bronx County,4274,1950,1904,46,9.517209066239774,15.9958267,98.7641907
1881,36005006301,782166.000000000000000,9963.000000000000000,Census Tract 63.01,New York,Bronx County,5521,2179,2110,69,2.785853642321451,7.5438633,85.4170532
1882,36005006302,262936.000000000000000,0.000000000000000,Census Tract 63.02,New York,Bronx County,0,0,0,0,0.000000000000000,6.2844129,17.2653065
1883,36005009301,570768.000000000000000,0.000000000000000,Census Tract 93.01,New York,Bronx County,4928,1873,1773,100,3.281543464244667,10.3188362,94.7598724
1884,36005009302,1763432.000000000000000,1577185.000000000000000,Census Tract 93.02,New York,Bronx County,566,0,0,0,0.000000000000000,12.3340340,15.2316380
1885,36005011701,221690.000000000000000,0.000000000000000,Census Tract 117.01,New York,Bronx County,1608,524,499,25,2.363660968018404,11.6853065,73.0281143
1886,36005011702,1136797.000000000000000,431176.000000000000000,Census Tract 117.02,New York,Bronx County,0,0,0,0,0.000000000000000,12.4642019,10.2832003
1887,36005018501,184081.000000000000000,0.000000000000000,Census Tract 185.01,New York,Bronx County,3069,1155,1136,19,6.274411807845460,9.8643122,145.8620758
1888,36005018502,227602.000000000000000,0.000000000000000,Census Tract 185.02,New York,Bronx County,6503,2038,2038,0,8.954227115754694,9.4107475,100.9881897
1889,36005033601,128000.000000000000000,0.000000000000000,Census Tract 336.01,New York,Bronx County,4925,2272,2131,141,17.750000000000000,13.3084049,69.2500000
1890,36005033602,56395.000000000000000,0.000000000000000,Census Tract 336.02,New York,Bronx County,1356,613,582,31,10.869757957265715,13.5310555,71.7428589
1891,36005033801,114381.000000000000000,0.000000000000000,Census Tract 338.01,New York,Bronx County,2256,964,938,26,8.427973177363373,14.9902916,139.8139496
1892,36005033802,46999.000000000000000,0.000000000000000,Census Tract 338.02,New York,Bronx County,1713,606,575,31,12.893891359390626,15.2346573,110.0769196
1893,36005038303,76304.000000000000000,0.000000000000000,Census Tract 383.03,New York,Bronx County,3775,1301,1287,14,17.050220171943803,13.4815226,67.6626511
1894,36005038304,69385.000000000000000,0.000000000000000,Census Tract 383.04,New York,Bronx County,2218,811,769,42,11.688405274915327,12.7616138,114.5131607
1895,36005043101,102989.000000000000000,0.000000000000000,Census Tract 431.01,New York,Bronx County,5844,1886,1886,0,18.312635329986698,8.1631975,100.7068939
1896,36005043102,111588.000000000000000,0.000000000000000,Census Tract 431.02,New York,Bronx County,5008,1864,1838,26,16.704305122414596,8.9233150,13.0222340
1897,36005043501,398042.000000000000000,0.000000000000000,Census Tract 435.01,New York,Bronx County,1059,420,420,0,1.055165032835731,10.5806313,9.8348417
1898,36005043502,1656169.000000000000000,3169.000000000000000,Census Tract 435.02,New York,Bronx County,0,0,0,0,0.000000000000000,8.9233150,13.0222340
1899,36047044901,386035.000000000000000,0.000000000000000,Census Tract 449.01,New York,Kings County,2884,1139,1093,46,2.950509668812413,18.1497669,90.7175903
1900,36047044902,1756702.000000000000000,175743.000000000000000,Census Tract 449.02,New York,Kings County,0,0,0,0,0.000000000000000,21.4063892,15.2527189
1901,36047049301,67820.000000000000000,0.000000000000000,Census Tract 493.01,New York,Kings County,2408,984,984,0,14.508994396933058,18.4144478,90.4736862
1902,36047049302,160188.000000000000000,0.000000000000000,Census Tract 493.02,New York,Kings County,5262,2345,2245,100,14.639049117287188,20.1864319,108.2033920
1903,36047053101,78833.000000000000000,0.000000000000000,Census Tract 531.01,New York,Kings County,2915,591,580,11,7.496860451841234,17.3424206,151.1797791
1904,36047053102,82944.000000000000000,0.000000000000000,Census Tract 531.02,New York,Kings County,6244,1243,1118,125,14.986014660493828,18.9185562,91.9565201
1905,36047056301,179514.000000000000000,0.000000000000000,Census Tract 563.01,New York,Kings County,4387,2100,1866,234,11.698251946923358,11.9527445,118.0746231
1906,36047056302,190772.000000000000000,67755.000000000000000,Census Tract 563.02,New York,Kings County,1638,833,774,59,4.366468873838929,8.5915680,123.9605942
1907,36047057901,245831.000000000000000,7086.000000000000000,Census Tract 579.01,New York,Kings County,1274,556,481,75,2.261716382392782,14.2897034,103.5164871
1908,36047057902,503282.000000000000000,44678.000000000000000,Census Tract 579.02,New York,Kings County,0,0,0,0,0.000000000000000,18.7928562,14.4789762
1909,36047058901,201626.000000000000000,0.000000000000000,Census Tract 589.01,New York,Kings County,1804,865,798,67,4.290121313719461,22.2946167,159.0855865
1910,36047058902,222399.000000000000000,38353.000000000000000,Census Tract 589.02,New York,Kings County,0,0,0,0,0.000000000000000,18.1849136,11.6761131
1911,36061002901,145055.000000000000000,0.000000000000000,Census Tract 29.01,New York,New York County,1453,28,28,0,0.193030229912792,7.3587470,25.5759487
1912,36061002902,123830.000000000000000,0.000000000000000,Census Tract 29.02,New York,New York County,4197,2520,1935,585,20.350480497456193,7.4702215,72.1294937
1913,36061004001,91742.000000000000000,0.000000000000000,Census Tract 40.01,New York,New York County,3004,2283,1975,308,24.885003597043884,9.0513535,77.7920761
1914,36061004002,86590.000000000000000,0.000000000000000,Census Tract 40.02,New York,New York County,6135,2307,2051,256,26.642799399468760,10.1435642,42.8659782
1915,36061007001,89729.000000000000000,0.000000000000000,Census Tract 70.01,New York,New York County,3572,2786,2012,774,31.049047688038428,5.6038094,37.8367348
1916,36061007002,87605.000000000000000,0.000000000000000,Census Tract 70.02,New York,New York County,4292,2624,2295,329,29.952628274641860,7.0852108,49.6363640
1917,36061009901,391367.000000000000000,576525.000000000000000,Census Tract 99.01,New York,New York County,1877,1376,965,411,3.515881512748903,13.6930447,106.4789734
1918,36061009902,187462.000000000000000,201043.000000000000000,Census Tract 99.02,New York,New York County,3210,2054,1882,172,10.956887262485196,13.9888058,109.1970444
1919,36061009903,420391.000000000000000,437607.000000000000000,Census Tract 99.03,New York,New York County,744,487,487,0,1.158445352065101,12.7965860,20.0322590
1920,36061010801,70801.000000000000000,0.000000000000000,Census Tract 108.01,New York,New York County,3035,2118,1625,493,29.914831711416504,3.9443099,54.2278481
1921,36061010802,57401.000000000000000,0.000000000000000,Census Tract 108.02,New York,New York County,4432,2707,2194,513,47.159457152314417,2.0597014,22.2857151
1922,36061010803,54399.000000000000000,0.000000000000000,Census Tract 108.03,New York,New York County,1335,1459,801,658,26.820345962241952,2.6194968,56.6557388
1923,36061012101,89046.000000000000000,0.000000000000000,Census Tract 121.01,New York,New York County,2899,2143,1619,524,24.066212968578036,9.7930698,67.9591827
1924,36061012102,89113.000000000000000,0.000000000000000,Census Tract 121.02,New York,New York County,5053,3520,3432,88,39.500409592315378,9.4357004,24.6599998
1925,36061012601,94351.000000000000000,0.000000000000000,Census Tract 126.01,New York,New York County,7106,4851,3700,1151,51.414399423429536,4.2468238,23.8037376
1926,36061012602,89310.000000000000000,0.000000000000000,Census Tract 126.02,New York,New York County,4847,3595,2583,1012,40.253051170081740,4.1944447,25.9897957
1927,36061012901,219166.000000000000000,206400.000000000000000,Census Tract 129.01,New York,New York County,7025,5222,4256,966,23.826688446200595,10.7456875,48.0126038
1928,36061012902,207689.000000000000000,200260.000000000000000,Census Tract 129.02,New York,New York County,2374,1587,1205,382,7.641232804818744,8.5190325,142.0754700
1929,36061013201,78040.000000000000000,92932.000000000000000,Census Tract 132.01,New York,New York County,2496,1688,1192,496,21.629933367503845,9.7050438,66.3488388
1930,36061013202,68947.000000000000000,0.000000000000000,Census Tract 132.02,New York,New York County,3603,2434,2319,115,35.302478715535123,9.7550764,12.4324322
1931,36061013203,53878.000000000000000,0.000000000000000,Census Tract 132.03,New York,New York County,4452,2752,2498,254,51.078362225769332,9.2313786,28.0327873
1932,36061013501,201006.000000000000000,175337.000000000000000,Census Tract 135.01,New York,New York County,4936,2821,2574,247,14.034406933126373,7.1719222,107.7863617
1933,36061013502,231316.000000000000000,248165.000000000000000,Census Tract 135.02,New York,New York County,5543,3601,3192,409,15.567448857839491,7.0500813,75.3706894
1934,36061013601,37574.000000000000000,111000.000000000000000,Census Tract 136.01,New York,New York County,1714,1050,864,186,27.944855485175918,14.1531324,34.1463432
1935,36061013602,56420.000000000000000,0.000000000000000,Census Tract 136.02,New York,New York County,6756,2879,2879,0,51.028004253810707,11.6468801,21.3437500
1936,36061013603,53825.000000000000000,0.000000000000000,Census Tract 136.03,New York,New York County,4069,2590,2224,366,48.118903855085925,9.9952230,21.5689659
1937,36061013604,71690.000000000000000,0.000000000000000,Census Tract 136.04,New York,New York County,4042,2634,2332,302,36.741526014785883,10.9378729,22.9500008
1938,36061015101,109612.000000000000000,0.000000000000000,Census Tract 151.01,New York,New York County,3747,1741,1580,161,15.883297449184395,3.8750975,85.6115723
1939,36061015102,223442.000000000000000,310785.000000000000000,Census Tract 151.02,New York,New York County,7426,4189,3564,625,18.747594454041764,5.5387011,57.8565559
1940,36061015301,86794.000000000000000,0.000000000000000,Census Tract 153.01,New York,New York County,4450,2785,2371,414,32.087471484203974,2.1359606,58.3578949
1941,36061015302,87313.000000000000000,0.000000000000000,Census Tract 153.02,New York,New York County,5431,3967,2986,981,45.434242323594425,0.8540646,22.7812500
1942,36061015401,70965.000000000000000,0.000000000000000,Census Tract 154.01,New York,New York County,5071,3546,3050,496,49.968294229549777,9.0410137,22.6708870
1943,36061015402,54705.000000000000000,0.000000000000000,Census Tract 154.02,New York,New York County,3579,2108,1681,427,38.533954848734119,8.2163010,29.6557369
1944,36061015403,51715.000000000000000,0.000000000000000,Census Tract 154.03,New York,New York County,5211,2896,2655,241,55.999226530020302,8.7152319,17.8448277
1945,36061015501,86089.000000000000000,0.000000000000000,Census Tract 155.01,New York,New York County,5197,3383,2979,404,39.296541950771875,1.8250498,12.8041239
1946,36061015502,111294.000000000000000,216066.000000000000000,Census Tract 155.02,New York,New York County,5095,3284,2796,488,29.507430768954301,1.7774086,34.8468475
1947,36061023803,105044.000000000000000,104534.000000000000000,Census Tract 238.03,New York,New York County,3483,1955,1582,373,18.611248619626064,12.0308332,67.5089264
1948,36061023804,247417.000000000000000,414132.000000000000000,Census Tract 238.04,New York,New York County,3035,1733,1407,326,7.004369141974885,7.5199718,126.2472305
1949,36081000101,293144.000000000000000,73200.000000000000000,Census Tract 1.01,New York,Queens County,5006,2710,2457,253,9.244603334879786,5.6180172,134.9845276
1950,36081000102,106637.000000000000000,6319.000000000000000,Census Tract 1.02,New York,Queens County,5323,3960,2352,1608,37.135328263173193,3.8394864,11.2881355
1951,36081000103,184619.000000000000000,23022.000000000000000,Census Tract 1.03,New York,Queens County,0,56,0,56,0.303327393171884,8.3507462,20.3671494
